,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE
6496,5.575,8.105,7.293,12.769,10.068,13.656,11.154,11.77,11.337,12.589,13.112,8.058,6.758,11.147,8.82,5.712,11.683,10.917,13.847,13.255,11.024,7.17,11.535,1.0,10.32
6497,8.139,12.078,12.965,10.487,12.567,13.691,11.734,12.558,13.192,14.358,13.294,10.241,8.514,13.401,12.652,10.996,12.543,15.458,15.742,14.086,12.091,9.055,12.349,0.0,12.269
6498,5.585,5.105,10.941,11.263,12.698,13.173,12.985,11.363,13.143,13.32,13.701,8.337,8.085,11.487,9.106,9.727,13.32,15.433,13.843,12.309,10.378,7.025,12.926,2.0,11.098
6499,5.963,8.117,12.948,10.693,11.963,16.536,15.613,13.551,14.644,12.607,10.595,12.548,12.559,10.021,10.263,9.876,13.302,13.131,13.244,9.778,11.561,8.37,13.079,1.0,11.781
6500,12.443,11.836,12.508,9.129,13.79,15.231,12.616,13.513,12.566,13.082,12.619,10.573,10.748,13.609,8.405,9.348,11.546,13.321,12.194,10.359,12.423,7.964,12.853,2.0,11.856
6501,7.231,7.576,8.504,9.388,11.456,9.921,9.754,11.511,10.864,12.903,11.367,7.605,6.275,10.568,9.852,10.865,12.229,14.023,13.087,9.114,5.772,6.214,11.837,1.0,9.909
6502,6.973,8.206,11.02,10.158,13.559,13.315,12.653,9.749,12.853,13.596,13.155,9.402,11.707,12.493,8.659,10.367,10.819,17.012,16.228,13.045,12.558,10.07,12.944,0.0,11.763
6503,12.881,10.062,11.881,9.294,13.353,9.817,9.322,12.646,11.352,12.089,10.886,9.154,12.808,12.231,9.13,10.955,11.554,16.335,11.953,16.78,13.602,10.745,12.662,0.0,11.804
6504,6.917,10.372,11.787,7.418,11.187,11.535,10.942,8.656,10.906,14.508,14.39,9.982,10.53,11.847,14.132,11.508,12.942,16.511,14.884,10.979,11.383,8.966,14.296,0.0,11.59
6505,5.323,6.515,11.379,12.282,12.173,10.92,12.885,10.646,12.749,12.154,14.276,8.599,6.618,12.782,11.27,12.864,12.244,13.711,15.378,17.017,14.359,9.542,12.841,0.0,11.675
6506,7.974,13.651,13.864,13.288,13.278,17.906,15.26,12.482,15.909,14.161,14.383,11.376,10.012,14.98,14.845,14.266,14.542,16.263,15.482,16.21,17.2,11.159,14.67,0.0,14.05
6507,8.779,9.311,11.793,7.592,11.907,14.648,12.013,12.481,10.595,14.427,12.767,7.825,9.896,12.062,9.048,11.187,12.413,14.236,14.618,10.815,12.008,8.64,16.131,2.0,11.53
6508,5.194,8.647,10.175,8.975,12.226,11.629,13.304,10.238,12.381,14.216,13.349,11.188,11.479,14.37,11.224,9.281,11.976,15.161,13.383,14.859,12.711,8.053,12.951,0.0,11.607
6509,12.558,8.154,15.172,9.717,12.539,16.692,12.502,10.673,10.724,12.115,12.994,7.912,8.954,11.495,13.683,9.42,12.87,13.529,13.951,15.835,12.989,7.564,11.688,0.0,11.901
6510,12.007,12.72,16.419,7.127,13.461,17.334,11.535,11.54,12.696,12.173,11.746,10.208,11.519,14.224,12.02,11.593,14.042,13.645,12.455,10.673,13.516,8.658,11.752,0.0,12.307
6511,9.113,8.458,13.59,7.909,12.948,13.69,12.929,11.0,11.411,13.402,12.688,7.182,9.223,13.204,10.731,9.808,11.592,13.486,13.873,10.948,12.245,6.308,12.367,2.0,11.222
6512,10.428,5.305,11.371,8.698,10.611,13.572,10.581,10.304,11.922,12.899,11.82,9.123,10.845,13.346,9.905,10.603,12.74,13.983,15.405,10.825,13.852,10.11,12.606,0.0,11.342
6513,9.683,11.195,13.231,12.411,15.039,14.984,13.672,11.821,15.38,13.806,15.265,9.096,9.682,12.882,11.497,13.808,12.405,14.981,15.269,17.213,13.957,11.112,13.638,1.0,13.132
6514,5.851,7.079,16.126,12.18,15.674,13.95,14.151,12.251,6.724,13.96,14.67,8.839,11.537,11.758,10.73,11.81,10.325,15.727,14.135,10.019,13.916,6.498,12.333,0.0,11.75
6515,10.365,9.804,13.951,6.241,12.171,10.825,12.297,12.773,16.478,11.44,9.46,11.224,10.865,11.654,7.655,4.992,13.525,11.706,8.495,8.715,11.05,6.88,8.879,2.0,10.498
6516,11.81,12.579,16.315,7.46,13.791,17.229,12.228,11.568,13.136,12.795,11.784,9.781,11.806,14.381,12.22,11.648,13.973,14.006,12.111,9.862,13.632,8.55,11.568,0.0,12.358
6517,13.123,13.915,19.026,10.88,15.546,19.595,16.378,12.722,16.58,14.74,13.145,11.09,11.617,16.243,14.314,16.794,15.921,15.665,15.597,17.372,18.088,11.919,13.701,0.0,14.955
6518,13.167,9.705,11.865,8.944,13.076,8.752,9.67,12.316,11.548,12.197,11.335,8.8,12.837,12.084,8.831,10.332,11.326,16.285,11.641,16.355,13.706,10.654,12.469,0.0,11.648
6519,7.148,10.252,13.632,10.307,13.218,17.057,15.431,13.027,13.75,14.688,14.663,10.789,12.151,13.947,11.408,13.207,11.601,16.961,16.078,16.544,12.474,11.167,13.526,0.0,13.175
6520,12.894,9.716,16.19,9.466,15.711,15.973,14.041,10.276,11.786,15.316,13.376,11.301,10.505,14.062,11.291,12.895,12.864,15.793,15.694,13.492,17.062,9.339,13.283,0.0,13.145
6521,8.461,5.187,6.164,7.273,10.34,13.788,9.349,8.547,8.818,12.671,9.718,8.974,9.224,11.044,9.181,7.967,12.03,11.693,10.853,9.697,11.772,5.504,12.669,1.0,9.605
6522,8.069,8.771,11.224,9.581,12.08,15.615,11.385,11.832,6.599,13.855,13.42,8.953,8.015,9.763,7.876,9.027,9.042,12.521,14.221,9.491,10.433,5.735,12.94,1.0,10.454
6523,4.683,11.734,11.175,8.48,12.356,4.943,10.366,6.907,5.389,12.879,10.228,7.197,9.336,12.66,13.543,11.467,11.32,13.832,13.762,14.73,12.433,9.404,10.778,2.0,10.418
6524,4.704,6.111,11.652,12.567,12.477,10.949,13.311,10.343,12.305,12.665,14.0,8.876,6.95,12.564,11.339,13.016,12.405,13.546,15.688,17.02,14.125,9.644,12.363,0.0,11.679
6525,10.43,8.749,10.755,8.266,14.468,12.971,14.751,11.393,7.997,11.763,13.959,7.717,10.203,10.334,13.614,12.92,12.88,14.107,14.898,13.873,12.45,11.925,13.129,0.0,11.894
6526,5.761,6.922,10.334,11.04,11.913,14.936,12.147,10.011,10.506,14.818,13.504,8.373,9.102,8.519,9.424,14.834,11.296,14.363,13.157,14.738,12.86,6.979,11.29,0.0,11.166
6527,6.079,7.297,12.384,10.35,12.097,16.521,16.204,13.225,14.765,12.373,10.708,12.991,12.986,10.035,10.131,10.09,13.851,13.585,13.386,9.786,11.394,8.454,12.919,1.0,11.809
6528,8.717,7.983,12.025,8.04,12.429,12.962,9.101,12.155,13.276,11.776,12.329,11.357,8.802,10.817,13.162,11.367,11.572,12.931,14.914,14.231,10.404,8.85,11.13,1.0,11.319
6529,6.79,8.864,10.323,8.807,10.989,12.573,12.672,10.403,11.251,12.549,11.91,9.079,9.09,11.726,8.11,8.117,10.992,13.146,14.057,12.64,10.05,4.664,11.908,2.0,10.466
6530,10.396,13.271,16.225,10.84,15.953,15.249,15.849,12.301,16.734,14.447,13.894,12.058,10.692,13.381,13.369,9.263,12.374,16.797,13.946,12.161,18.58,5.441,13.285,2.0,13.326
6531,9.803,6.524,8.161,7.023,11.812,13.652,11.433,11.289,10.945,13.735,14.472,8.255,7.239,10.544,8.996,10.313,11.173,12.622,13.09,11.494,9.825,10.211,12.258,1.0,10.646
6532,13.723,14.341,14.55,10.382,15.594,16.952,12.072,13.401,11.655,12.612,10.556,11.76,9.956,14.658,13.567,12.34,12.883,15.814,14.386,17.399,13.865,10.412,12.412,1.0,13.273
6533,8.19,5.587,8.595,10.139,10.162,9.098,6.723,8.175,7.288,12.617,12.84,5.65,6.786,12.398,6.995,10.191,10.815,11.628,14.274,11.224,6.445,5.788,10.216,2.0,9.21
6534,13.899,9.265,9.381,12.38,12.367,16.861,12.445,12.572,12.996,12.317,11.098,8.482,8.775,10.885,11.761,15.206,12.309,15.693,14.233,17.693,14.969,9.907,11.217,1.0,12.466
6535,5.876,11.775,15.879,11.975,11.654,16.057,13.424,12.121,15.143,12.982,12.609,11.395,9.633,13.279,9.045,10.31,11.657,13.529,14.246,14.03,13.186,8.357,12.682,1.0,12.211
6536,4.972,11.632,11.206,8.339,12.391,5.371,10.689,7.284,5.438,13.196,10.717,7.555,8.616,12.765,13.263,11.588,11.084,13.599,13.182,14.259,12.327,9.238,11.337,2.0,10.437
6537,8.289,6.489,10.475,11.93,11.334,14.031,12.107,10.093,10.599,12.99,12.187,9.182,9.144,11.112,10.568,9.347,11.0,14.398,14.284,12.415,12.625,7.512,12.117,1.0,11.053
6538,14.955,12.831,9.608,6.559,10.579,11.769,10.904,10.963,9.021,11.3,10.274,8.636,5.205,6.942,10.099,10.519,9.416,11.755,12.49,13.906,10.9,5.968,6.433,2.0,10.045
6539,5.465,7.477,10.363,10.827,11.538,14.486,12.547,9.671,10.654,13.966,13.571,8.186,9.177,8.928,9.688,14.961,11.164,14.516,13.424,14.035,12.793,6.957,11.039,0.0,11.106
6540,7.76,5.011,10.868,10.879,13.256,15.299,11.805,12.887,13.993,13.706,14.0,11.174,9.486,10.719,11.548,10.669,11.793,13.914,13.983,12.103,13.815,8.205,13.212,1.0,11.743
6541,5.032,8.701,10.423,7.321,11.338,13.665,9.531,9.901,8.366,13.695,11.41,9.61,4.862,9.838,7.571,7.805,11.666,12.799,12.919,12.851,11.336,8.522,12.71,2.0,10.081
6542,11.633,8.727,17.35,8.537,14.595,16.453,16.234,10.707,16.724,14.57,14.657,11.606,8.806,14.091,9.594,11.373,12.958,14.008,15.078,13.246,12.454,11.357,13.506,0.0,12.968
6543,6.62,7.427,12.42,9.138,12.956,12.134,12.969,9.233,8.881,13.998,12.715,9.658,10.707,13.827,10.382,12.9,14.241,14.681,14.641,17.735,13.947,8.378,13.285,0.0,11.864
6544,7.353,9.873,10.235,8.761,12.632,11.067,11.343,12.717,13.353,13.19,13.366,8.155,7.451,9.449,9.122,9.953,12.923,12.963,12.117,13.839,9.562,7.478,12.94,1.0,10.863
6545,10.657,9.955,9.906,11.543,11.78,13.374,8.882,11.961,12.431,13.821,13.627,9.958,7.975,8.775,8.783,11.207,13.413,15.262,14.145,10.855,12.779,6.023,12.664,0.0,11.295
6546,8.331,7.307,12.655,7.863,12.229,12.414,7.955,6.944,7.917,13.208,12.979,8.669,8.508,13.111,9.486,11.693,10.38,13.894,12.845,12.09,12.984,6.614,12.486,2.0,10.546
6547,7.378,7.095,9.675,9.628,10.952,10.364,13.904,8.753,14.861,11.081,13.283,8.026,9.419,9.381,9.538,10.766,11.507,14.083,13.52,13.739,7.008,7.494,11.948,2.0,10.583
6548,6.259,8.474,12.984,9.96,13.404,12.012,9.549,10.998,12.482,13.37,12.007,9.325,8.837,11.87,11.142,10.46,12.358,13.905,13.53,13.846,12.696,8.441,11.511,0.0,11.279
6549,7.803,12.627,11.774,8.313,11.209,13.831,14.3,9.802,10.711,13.623,13.108,9.053,6.329,11.53,9.022,11.768,13.707,12.973,16.14,14.978,12.279,5.672,12.583,0.0,11.441
6550,12.715,9.438,15.636,9.502,15.479,16.264,14.021,10.504,11.761,14.49,13.509,11.538,10.763,14.263,11.261,12.368,12.82,15.149,15.172,13.067,16.4,9.556,12.82,0.0,12.978
6551,11.128,14.058,14.312,15.531,13.986,16.126,13.829,10.397,14.62,12.94,12.52,9.097,9.622,13.0,13.26,16.25,13.136,15.557,14.825,18.006,16.558,10.07,12.521,0.0,13.537
6552,5.229,7.66,7.532,12.099,10.792,13.405,11.551,12.326,11.307,12.934,12.983,7.725,7.03,10.825,8.66,5.277,12.291,10.553,14.621,13.416,11.438,7.042,11.676,1.0,10.364
6553,7.324,8.2,11.584,9.77,11.99,16.474,11.375,11.526,7.215,13.814,13.57,8.715,8.011,9.717,7.77,9.363,8.991,12.283,14.828,9.352,10.54,5.865,13.346,1.0,10.505
6554,7.812,9.558,5.409,12.716,9.77,9.077,9.492,12.969,10.595,14.297,15.15,8.532,10.318,11.14,10.625,7.076,10.714,14.706,12.295,12.493,12.155,8.32,14.359,2.0,10.851
6555,6.475,9.952,15.07,8.127,13.309,15.307,10.839,10.937,11.81,14.096,13.062,8.959,9.807,13.693,9.662,11.313,13.301,16.353,17.552,9.596,13.744,7.989,13.409,0.0,11.929
6556,8.226,5.705,8.817,10.198,10.527,8.862,6.755,8.364,7.361,12.962,12.812,5.542,6.523,12.906,7.194,9.706,11.137,11.739,14.291,11.465,6.758,5.732,10.047,2.0,9.288
6557,10.434,9.137,13.983,5.834,12.005,10.617,12.087,12.767,16.56,12.109,8.926,10.686,10.752,11.967,6.954,5.548,13.588,11.833,8.378,9.006,11.526,7.08,8.114,2.0,10.43
6558,9.549,7.578,9.002,10.743,13.202,16.891,12.461,12.261,13.846,13.621,12.867,11.699,8.965,10.924,9.687,11.791,11.333,15.603,13.254,15.797,14.559,8.266,13.122,2.0,12.044
6559,5.266,13.665,12.498,13.344,11.492,5.479,6.427,7.723,7.616,11.362,13.067,8.738,9.484,9.322,13.364,16.878,10.912,13.411,12.001,13.554,8.132,6.798,12.498,1.0,10.567
6560,6.08,7.21,10.558,8.358,9.621,9.536,9.539,8.887,7.629,13.232,12.597,7.972,10.56,10.122,6.99,6.234,10.591,11.072,10.98,10.245,10.597,5.186,13.018,2.0,9.427
6561,7.116,11.727,13.323,10.18,12.206,15.993,12.688,12.022,14.292,12.607,12.414,9.368,9.968,11.431,11.079,8.542,12.285,16.452,11.581,8.921,13.288,6.92,14.072,1.0,11.673
6562,5.157,5.857,11.94,12.075,12.315,11.085,12.847,10.972,11.897,12.748,14.507,8.725,6.528,12.619,11.315,12.821,12.264,13.868,16.088,16.594,14.322,9.435,12.247,0.0,11.662
6563,6.592,12.696,13.107,10.661,14.11,15.205,15.485,13.3,12.229,13.793,15.143,9.493,10.024,12.14,11.462,16.598,13.273,15.455,16.968,18.303,15.136,10.116,13.467,2.0,13.25
6564,11.153,13.534,14.382,15.82,13.807,15.895,14.238,10.092,14.644,13.151,12.511,9.235,8.876,12.595,13.086,15.93,13.182,15.337,14.597,18.097,16.192,9.778,12.344,0.0,13.412
6565,13.111,13.993,13.088,10.012,13.765,16.464,12.914,10.317,14.352,12.063,12.281,9.498,7.084,9.576,10.687,14.282,12.651,14.033,13.541,8.72,14.13,10.166,11.729,0.0,12.107
6566,7.134,7.98,11.43,10.533,13.106,12.747,12.88,9.772,13.25,14.532,12.935,9.118,11.987,12.835,9.425,10.516,10.846,17.078,16.247,13.602,12.361,10.13,13.298,0.0,11.902
6567,7.695,9.935,11.62,9.615,12.406,16.408,13.008,10.138,8.092,13.368,12.32,9.609,6.23,10.524,10.815,8.958,11.912,14.52,13.611,10.55,12.651,7.445,10.673,2.0,10.961
6568,7.747,10.016,12.481,13.576,13.801,14.416,10.951,8.335,12.843,13.999,13.727,8.524,10.082,11.827,10.237,10.763,13.676,14.698,15.457,11.61,12.059,9.254,13.018,1.0,11.874
6569,5.374,7.93,13.81,10.134,13.045,14.008,13.377,10.738,15.148,12.496,13.327,9.049,9.649,12.362,9.628,8.489,12.304,14.409,13.716,10.837,12.505,6.615,10.331,1.0,11.273
6570,7.623,9.829,12.143,9.576,12.676,16.712,12.839,9.925,8.447,13.478,11.861,9.369,6.147,10.718,10.376,8.881,11.798,14.469,13.127,10.198,12.865,7.621,10.453,2.0,10.919
6571,9.169,11.045,15.336,12.199,12.57,14.736,14.184,13.368,13.531,13.334,12.943,10.264,9.616,15.01,12.89,13.435,13.24,15.408,12.766,19.127,15.163,11.076,12.325,0.0,13.162
6572,7.669,10.283,12.377,13.685,12.999,14.193,11.02,9.202,13.318,13.511,13.712,8.45,9.852,12.019,10.158,10.597,14.111,14.68,15.477,10.982,12.269,9.009,12.777,1.0,11.841
6573,7.77,13.618,13.826,13.207,13.633,17.85,16.092,12.32,15.913,14.542,14.221,11.481,9.928,14.914,14.698,14.219,14.851,15.849,15.902,16.244,17.566,11.3,15.037,0.0,14.13
6574,10.767,11.524,11.639,8.43,12.575,12.465,14.173,11.458,14.147,12.352,9.688,7.282,7.932,11.284,12.443,11.96,11.137,14.694,13.019,13.028,10.677,8.119,9.225,1.0,11.305
6575,13.403,10.021,15.863,9.497,15.199,16.414,14.288,10.184,12.228,14.014,13.391,11.152,11.222,14.206,10.903,12.877,12.732,15.358,15.984,12.956,16.742,9.244,13.307,0.0,13.095
6576,10.069,8.032,9.065,10.617,13.615,17.207,12.321,13.033,13.383,12.94,12.829,11.11,9.083,10.074,10.011,11.785,11.037,15.467,12.078,15.999,14.771,8.375,13.613,2.0,12.022
6577,13.57,13.991,19.124,10.546,15.235,18.917,16.622,12.868,16.642,14.852,12.906,11.923,12.378,16.198,14.009,17.193,16.177,15.092,16.192,17.48,17.242,11.629,13.876,0.0,14.985
6578,9.417,10.674,16.293,11.508,13.071,14.647,14.521,12.747,13.569,13.165,12.884,10.361,10.184,14.692,12.659,13.932,13.189,15.234,12.943,19.058,15.254,11.01,11.329,0.0,13.145
6579,17.376,15.299,14.679,9.903,15.22,17.832,17.393,12.628,16.273,15.462,15.65,11.365,11.606,13.643,14.996,16.135,12.216,15.109,17.731,17.554,19.438,13.003,13.262,0.0,14.947
6580,5.372,6.656,10.74,9.026,9.897,14.731,11.412,10.168,12.954,13.136,12.509,6.874,9.174,13.681,9.867,9.619,10.941,14.852,14.291,13.161,11.218,5.705,12.731,1.0,10.814
6581,5.915,12.414,14.968,12.094,11.777,16.003,14.057,12.099,14.845,13.1,12.714,12.01,9.488,13.116,9.109,10.138,11.592,13.932,14.18,14.436,13.08,7.944,13.297,1.0,12.274
6582,9.056,8.535,13.323,7.973,12.734,13.957,12.786,11.318,11.375,12.809,12.45,7.558,9.235,13.358,10.751,9.835,12.344,13.606,14.319,10.923,13.059,5.841,12.658,2.0,11.296
6583,13.074,8.091,5.788,8.03,10.982,16.386,12.317,12.355,14.557,13.794,12.893,7.621,8.848,10.229,8.015,6.416,10.09,11.406,11.969,11.823,9.459,4.751,11.409,2.0,10.448
6584,7.782,5.212,10.401,10.583,12.947,14.886,12.138,12.264,13.588,13.808,13.959,11.634,9.287,10.848,11.36,11.029,11.692,14.062,13.783,12.15,13.991,7.912,12.823,1.0,11.658
6585,9.738,7.707,9.025,10.842,12.926,17.666,12.37,12.986,13.76,13.263,12.397,11.557,8.874,10.203,9.888,11.185,11.36,16.245,12.671,16.341,14.42,8.475,13.407,2.0,12.057
6586,9.696,6.645,7.85,7.027,11.863,13.309,11.421,11.157,11.158,13.601,14.357,8.66,7.507,10.722,8.733,10.682,11.156,12.483,13.185,11.712,9.89,10.278,12.527,1.0,10.679
6587,8.14,5.111,11.046,11.35,12.671,11.721,11.906,11.422,11.93,12.935,13.63,9.216,10.473,13.155,8.467,13.127,11.974,13.956,15.447,15.252,13.151,8.582,11.007,0.0,11.551
6588,6.086,10.595,10.952,7.157,12.004,10.35,10.195,9.802,10.863,11.681,11.463,10.659,9.801,9.375,10.414,10.607,12.022,14.448,12.765,16.805,14.286,9.959,12.549,1.0,11.08
6589,6.269,6.578,8.687,7.022,11.322,14.014,11.505,8.83,9.775,13.946,13.04,9.171,9.49,10.854,8.069,8.172,11.125,14.154,14.148,13.521,12.422,6.676,10.947,2.0,10.423
6590,7.307,6.799,9.339,9.16,10.679,11.367,13.838,8.374,14.446,11.319,13.418,7.973,9.099,9.918,9.291,10.779,12.093,13.22,13.481,14.157,7.749,6.681,11.623,2.0,10.527
6591,6.963,7.844,12.334,9.557,12.946,11.563,13.256,9.202,9.053,13.218,13.204,9.387,11.033,14.071,9.876,12.822,14.043,14.961,14.854,17.722,14.227,8.09,13.064,0.0,11.882
6592,5.28,7.051,9.595,9.078,11.531,11.309,7.464,9.961,7.291,13.628,13.141,7.359,9.69,11.131,7.541,8.088,10.281,11.296,14.335,13.775,9.003,5.982,13.425,0.0,9.88
6593,7.774,12.934,11.738,8.752,11.021,13.989,14.858,9.294,11.662,13.82,12.677,9.495,6.083,11.804,8.837,11.899,13.91,12.997,16.124,14.846,11.453,6.282,12.808,0.0,11.524
6594,6.324,12.505,13.1,11.058,14.399,15.144,15.387,13.557,12.504,13.726,14.802,9.025,9.642,11.674,11.697,16.295,13.356,15.93,17.827,18.003,14.886,10.935,13.377,2.0,13.267
6595,12.375,11.43,12.797,8.976,13.973,15.229,12.875,13.107,12.649,13.018,12.414,10.962,10.539,13.944,7.998,8.933,11.892,13.188,11.98,9.969,12.048,8.714,12.124,2.0,11.788
6596,12.426,10.871,15.956,10.332,14.29,14.246,14.188,9.745,12.567,14.02,13.716,10.841,10.384,13.191,10.509,16.451,13.183,15.339,14.548,11.292,13.675,10.715,14.675,2.0,12.92
6597,6.181,7.317,10.315,7.76,10.108,9.029,9.639,9.094,7.303,13.024,13.053,7.855,11.216,10.21,7.105,7.28,10.043,11.057,11.01,10.914,10.6,5.115,12.625,2.0,9.472
6598,10.07,7.771,5.006,7.306,9.171,11.016,10.942,12.143,9.386,13.062,12.851,8.629,10.256,9.319,7.981,10.579,14.06,15.629,14.065,13.719,12.591,6.814,12.342,2.0,10.639
6599,6.171,10.709,11.487,6.776,11.925,11.029,10.435,9.734,11.046,11.923,11.471,10.94,9.461,9.729,10.156,10.879,12.027,14.036,12.545,16.73,14.032,9.718,12.503,1.0,11.107
6600,9.541,10.881,15.148,12.07,12.816,14.499,14.339,12.784,13.007,13.692,13.044,10.395,9.233,14.993,12.275,13.294,13.229,15.109,12.869,19.122,15.253,10.817,12.018,0.0,13.062
6601,4.909,6.506,10.283,10.556,10.894,10.763,12.604,11.149,8.383,13.243,12.29,9.043,10.67,11.906,8.738,11.263,11.495,14.636,14.968,13.357,11.081,7.241,11.854,2.0,10.775
6602,4.949,8.747,10.1,7.247,11.53,13.47,9.793,10.788,8.504,13.517,11.361,9.497,5.756,9.727,7.971,7.621,11.403,12.742,13.312,12.854,11.666,8.63,12.851,2.0,10.176
6603,5.546,7.625,12.189,10.127,11.837,16.367,15.741,13.666,14.947,12.258,10.69,12.919,12.613,9.765,10.008,9.676,13.456,13.958,13.223,10.001,11.517,7.916,13.723,1.0,11.729
6604,10.138,5.592,11.513,8.863,10.388,13.349,10.05,10.212,11.979,12.88,12.324,9.186,10.601,12.821,9.605,10.221,12.209,13.999,15.349,10.459,14.042,10.292,12.711,0.0,11.252
6605,7.334,12.435,14.487,9.982,11.698,14.099,11.773,11.74,9.274,13.48,11.533,7.892,9.302,12.075,8.004,13.949,12.798,14.51,14.828,14.818,13.838,7.783,11.658,1.0,11.708
6606,12.749,11.557,12.504,9.147,14.331,15.057,13.28,13.371,12.635,13.626,12.301,10.31,10.514,13.485,8.711,9.245,11.94,13.616,12.251,9.362,12.278,8.598,12.484,2.0,11.885
6607,9.254,9.046,9.898,7.408,11.234,10.324,10.707,12.045,7.778,12.147,12.117,9.677,11.427,11.732,7.488,5.758,9.783,11.746,12.298,11.626,5.738,8.442,11.236,1.0,9.953
6608,18.887,12.692,14.653,9.479,14.42,14.796,15.826,12.52,12.478,12.95,12.716,10.766,11.934,14.736,14.331,14.324,15.313,15.627,15.405,14.989,16.95,8.559,11.432,1.0,13.73
6609,6.562,8.787,13.238,9.936,13.505,12.537,9.674,11.401,12.089,13.537,12.054,9.011,9.033,11.927,11.227,10.272,11.735,14.005,13.008,13.772,12.744,8.374,11.467,0.0,11.3
6610,12.063,15.177,17.475,6.918,13.25,15.984,14.502,11.986,15.007,13.646,13.694,11.979,10.768,10.714,10.472,9.97,10.101,13.727,14.904,9.031,16.458,9.769,12.301,0.0,12.604
6611,9.981,9.624,14.349,6.068,12.11,10.555,12.558,13.104,16.131,11.968,9.2,11.021,10.488,11.736,7.814,5.032,13.615,11.641,8.858,8.648,11.366,6.548,8.342,2.0,10.468
6612,5.011,10.206,10.548,8.265,10.692,13.783,10.57,10.749,8.566,12.815,11.842,7.109,6.802,11.342,8.274,9.148,10.086,13.813,13.888,10.293,11.88,5.693,11.945,2.0,10.144
6613,7.0,8.977,10.475,8.889,11.399,13.273,12.109,9.619,11.221,12.903,11.818,8.902,8.788,11.146,7.909,9.254,10.554,12.716,14.74,13.194,9.916,5.445,11.928,2.0,10.529
6614,6.14,6.707,12.469,8.801,12.707,14.04,12.88,10.147,10.702,15.276,14.637,7.633,7.836,12.1,9.636,12.243,11.585,17.246,13.477,14.451,13.28,8.56,14.064,0.0,11.592
6615,6.612,8.516,10.577,8.834,11.273,13.095,12.583,10.227,11.153,12.932,11.948,9.313,8.641,11.145,7.836,8.153,10.955,13.291,14.463,12.757,9.98,5.283,12.014,2.0,10.504
6616,9.19,7.876,10.117,9.395,11.553,10.748,12.583,11.698,13.518,11.694,12.952,6.365,5.845,10.562,11.707,10.704,12.295,11.165,13.32,12.072,9.048,6.407,11.038,2.0,10.515
6617,9.737,5.171,9.437,10.301,11.645,10.698,10.691,7.231,6.21,12.745,13.895,7.947,9.054,10.218,8.955,16.366,12.282,14.273,14.161,14.393,14.117,5.359,13.222,0.0,10.787
6618,12.999,8.241,15.359,10.118,13.249,17.445,12.046,10.876,11.09,12.438,12.888,7.873,8.694,11.414,13.948,9.665,13.125,13.63,13.607,15.63,12.904,7.56,11.85,0.0,12.028
6619,7.733,5.41,9.951,10.91,13.118,14.577,12.744,11.363,14.489,14.97,15.282,10.38,11.175,12.161,12.236,13.185,12.691,14.732,16.323,11.984,13.751,9.27,13.507,2.0,12.258
6620,5.102,5.14,11.926,7.995,8.585,14.346,13.246,10.624,14.02,12.645,12.229,7.156,8.596,10.425,6.55,7.3,11.305,11.609,10.935,13.447,5.394,5.562,11.181,1.0,9.796
6621,8.81,10.545,14.504,8.121,10.178,11.297,11.5,12.706,13.423,13.159,13.765,9.934,10.041,10.023,7.473,12.902,8.35,12.656,10.982,12.775,8.494,7.183,12.75,1.0,10.938
6622,12.98,11.694,9.861,8.271,10.802,12.893,8.007,9.214,12.078,10.905,11.082,7.965,6.794,10.493,10.227,10.836,10.504,12.297,15.229,11.157,12.748,8.867,10.948,1.0,10.689
6623,12.813,9.805,14.733,9.721,13.14,14.158,12.636,12.877,13.04,13.214,11.732,8.612,9.311,12.466,9.145,8.118,12.74,15.257,14.059,15.369,15.566,8.06,12.812,0.0,12.147
6624,6.464,15.05,9.231,7.2,11.837,13.661,11.212,11.003,12.283,11.985,10.8,8.671,9.35,10.121,10.392,10.268,10.423,14.023,9.517,13.465,9.153,8.941,12.334,1.0,10.756
6625,5.971,7.831,6.029,8.654,12.511,14.541,10.511,11.8,10.284,13.122,12.141,8.976,9.048,9.405,9.131,7.825,10.615,13.517,12.125,9.455,9.516,7.147,12.137,2.0,10.1
6626,10.001,15.81,14.743,10.276,12.238,17.188,12.851,11.419,13.014,11.999,13.354,12.057,11.43,13.919,11.963,13.971,13.014,16.782,15.027,15.176,14.773,10.432,12.751,0.0,13.226
6627,10.013,11.329,13.763,12.061,13.077,17.512,10.719,11.676,11.491,12.431,12.837,10.422,8.901,13.037,10.174,10.072,11.8,12.666,12.44,15.928,14.349,10.502,12.136,0.0,12.145
