,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE,OUTPUT
6243,10.612,12.248,11.862,8.802999999999997,12.714,12.677,14.380999999999998,11.152,13.848,12.387,9.006,7.974,7.832999999999998,11.352,12.479,12.136,11.342,14.043,12.595999999999998,12.822,10.589,7.942,9.35,1.0,11.311,12.213
6244,10.162,11.515,13.931,12.111,12.77,17.226,10.819,11.708,11.616,12.655,13.167,10.915,9.372,13.354,9.645,10.557,11.651,13.259,12.788,14.856,14.283,11.025,12.372,0.0,12.25,13.464
6245,10.152,14.955,14.672,10.299,11.849,16.519000000000002,12.702,11.733,13.949000000000002,11.912,13.78,11.559,11.282,14.917,12.913,13.491,12.783,16.776,14.622,15.113,14.262,9.918,12.82,0.0,13.173,13.803
6246,8.462,9.428,11.844,8.023,11.886,14.117,12.226,12.191,10.461,14.371,13.134,7.599,9.521,11.788,8.226,10.592,12.206,14.269,14.26,10.855,11.815,8.68,16.05,2.0,11.390999999999998,11.883
6247,6.165,7.082000000000002,12.461,9.521,12.116,13.629,13.533,9.925,10.648,15.549,13.61,6.956,7.752000000000002,11.238,9.02,11.755,11.195,16.75,14.229,15.108,13.78,8.599,14.288,0.0,11.518,13.140999999999998
6248,6.039,12.04,15.204,11.103,11.501,16.224,14.048,12.018,14.683,13.113,12.42,12.154000000000002,9.795,13.508,8.907,10.473,11.693,13.29,14.317,14.395,13.083,7.979,12.818,1.0,12.209,13.728
6249,9.475,8.748,9.408,7.592,12.07,10.851,10.663,11.986,8.064,12.005999999999998,12.157,10.064,11.24,11.647,7.416,5.466,10.133,11.24,12.248,11.099,5.417000000000002,8.435,11.485,1.0,9.953,11.99
6250,6.539,7.871,12.845999999999998,9.248,12.618,13.503,13.584,9.359,10.858,15.224,13.956,6.773,7.644,12.004,9.518,11.528,11.629,17.114,13.617,14.522,13.380999999999998,8.373,13.773,0.0,11.543,13.56
6251,6.315,15.209,8.734,7.657999999999999,11.632,13.895,11.541,10.996,12.819,11.98,11.067,9.127,8.847000000000003,10.012,9.693,10.550999999999998,10.086,14.154000000000002,9.736,13.564,9.317,9.265,11.708,1.0,10.778,11.498
6252,6.141,8.512,9.014,8.27,11.707,10.443,8.382,10.566,10.922,14.069,13.593,9.616,9.583,9.847,10.738,10.068,12.029000000000002,12.892,15.138,11.619000000000002,14.054,7.28,11.508,1.0,10.695,12.04
6253,9.65,12.300999999999998,9.936,8.011000000000001,12.283,15.598,14.707,8.757,11.411,13.003,12.93,9.108,10.3,11.512,7.686,7.593,12.017,13.041,15.182,13.984000000000002,12.653,8.722999999999999,12.259,0.0,11.419,13.52
6254,6.13,7.97,10.399,8.71,10.327,9.232,9.345,8.937000000000003,7.54,12.689,12.638,7.766,11.246,10.488,7.546,6.738,10.838,11.521,11.157,10.803,11.129,5.404,12.239,2.0,9.6,8.537
6255,12.117,12.522,16.498,7.436,13.526,17.672,12.103,12.18,12.952,12.222,12.011,9.741,11.965,14.502,12.278,11.995,13.635,14.296,12.371,10.718,13.845999999999998,8.481,11.479,0.0,12.459,13.478
6256,5.016,8.875,9.89,9.453,13.035,11.222,12.703,9.219,13.271,14.688,13.276,11.225,11.267,13.892,11.127,9.604,12.56,14.977,13.244000000000002,14.951,12.425999999999998,6.983,13.498,0.0,11.583,14.01
6257,13.595,13.335,19.177,10.959,15.562,18.961,16.741,13.104,16.387999999999998,14.117,13.18,11.372,12.078,16.644000000000002,14.24,16.64,15.94,15.343,16.371,17.535,17.582,11.782,13.587,0.0,14.967,15.728
6258,11.182,7.433,10.159,10.149,11.192,14.627,9.139,10.089,7.591,11.731,10.537,6.267,8.715,10.091,9.105,8.777000000000001,9.654,13.701,12.25,16.495,9.243,6.5939999999999985,10.652,1.0,10.234,8.689
6259,10.642,13.738,14.481,15.517,13.803,16.463,13.983,9.976,14.283,13.272,12.992,9.298,9.556,12.686,13.171,15.936,12.282,15.494000000000002,15.013,17.625,16.608,10.255,12.776,0.0,13.472,13.996
6260,10.728,12.23,11.907,8.43,12.682,12.875,14.029000000000002,11.078,13.978,12.748,8.921,8.109,7.919,11.637,12.449000000000002,11.954,10.993,14.286,13.26,13.184,11.028,8.156,8.937000000000003,1.0,11.37,11.863
6261,7.33,7.357,11.507,6.9620000000000015,12.765999999999998,10.338,8.043,10.898,10.081,13.177,11.758,10.608,8.857000000000003,11.267,8.927999999999997,9.963,9.352,11.509,14.335,9.018,10.19,6.0520000000000005,11.028,2.0,10.058,12.028
6262,6.311,9.666,15.261,8.649,12.925,15.216,11.159,11.142,11.579,13.765,13.813,9.592,10.063,13.854,10.021,11.585,13.101,16.614,17.687,9.25,13.716,7.999,13.464,0.0,12.019,13.157
6263,4.809,5.88,11.43,12.274,12.334,11.093,12.84,10.384,12.01,11.892,14.012,9.043,7.066,12.588,11.044,12.192,12.45,13.493,15.769,16.707,14.22,9.22,12.55,0.0,11.535,11.984000000000002
6264,5.666,6.77,7.937,8.503,10.504,13.303,10.934,9.672,7.981,12.966,10.181,4.495,9.472,8.224,6.997000000000001,6.2860000000000005,11.407,12.437,10.713,15.07,9.848,5.126,9.711,2.0,9.313,10.013
6265,8.09,9.348,11.962,7.876,11.895,14.735,12.3,12.109000000000002,10.214,14.67,13.104,8.357999999999999,9.729,11.715,8.666,11.353,12.393,14.001,14.334,10.562,11.300999999999998,9.376,15.688,2.0,11.469,12.294
6266,8.955,11.15,12.824000000000002,12.448,14.422,14.342,14.223,11.359000000000002,15.294,13.728,15.058,9.201,9.344,13.317,11.949000000000002,13.800999999999998,13.036,14.844,15.229,17.139,14.019,10.937,14.252,1.0,13.081,13.784
6267,10.83,7.19,10.176,10.296,11.667,14.342,8.921,9.776,7.85,12.133,10.338,6.682,9.079,9.597,9.213,8.57,10.005,14.054,12.387,16.928,8.84,6.221,10.553,1.0,10.246,8.946
6268,10.483,5.707999999999998,11.436,9.708,10.681,13.207,10.021,10.585,12.217,12.818,12.166,9.076,10.401,12.778,10.324000000000002,10.253,12.102,13.961,15.78,10.854,13.884,9.819,12.184,0.0,11.324000000000002,12.173
6269,7.92,6.03,9.432,11.166,13.568,14.517,12.800999999999998,10.654000000000002,14.015,15.071,15.272,9.968,11.193,11.751,12.349,13.159,12.754,14.496,16.39,12.106,13.733,9.11,13.687,2.0,12.224,14.138
6270,6.931,12.939,12.763,10.687,13.487,14.978,15.341,13.133,12.061,13.686,14.994000000000002,9.299,9.357,11.869000000000002,12.128,16.368,12.916,15.875,17.616,17.838,15.178,10.252,13.668,2.0,13.19,13.867
6271,17.778,16.035999999999998,14.380999999999998,9.468,15.36,18.541,17.43,12.393,16.182000000000002,15.862,16.241,11.116,11.51,13.661,15.538,16.533,12.697,15.718,18.006,17.572,19.314,12.993,13.238,0.0,15.112,14.699000000000002
6272,12.6,13.167,11.606,8.825,12.538,16.936,11.742,10.048,11.575,12.702,12.715,10.555,7.3820000000000014,10.193,13.343,11.317,13.753,14.771,15.465,17.401,13.618,8.64,11.347,1.0,12.271,13.839
6273,5.086,10.149,11.597,8.875,12.954,15.703,13.04,13.327,13.763,13.395,14.309,8.829,6.632999999999999,13.608,10.569,12.357,10.947,14.497,15.972,14.134,13.515,7.01,13.045,2.0,11.883,13.675
6274,6.462999999999999,6.167000000000002,8.021,7.811,10.823,11.064,12.556,10.272,10.538,13.187,13.225,7.715,10.537,9.203,11.464,6.692,11.791,13.949000000000002,15.679,12.581,12.186,5.057,12.134,2.0,10.396,12.252
6275,4.543,8.708,12.45,7.3820000000000014,12.128,12.459,11.035,9.482,11.29,13.137,11.831,9.639,10.193,11.658,9.793,10.561,11.445,12.787,14.827,10.798,10.574000000000002,6.103,11.611,2.0,10.628,12.387
6276,10.042,15.199000000000002,14.996,10.385,12.122,17.256,12.965,11.56,13.691,11.859000000000002,13.19,11.630999999999998,11.962,14.762,12.396,14.173,12.497,16.437,15.261,15.574000000000002,13.969,10.117,12.837,0.0,13.255999999999998,13.845
6277,13.372,10.18,11.323,9.334,12.874,9.294,9.361,12.427,11.771,12.1,11.625,9.347,12.695,12.159,9.209,10.942,11.657,16.28,11.962,16.33,13.574000000000002,11.224,12.299,0.0,11.797,13.198
6278,9.001,7.561,10.413,12.675,12.74,13.554,8.1,8.369,10.299,13.305,15.379,8.077,6.843,10.329,9.027,8.056000000000001,11.826,12.303,14.093,10.761,14.325,7.381,13.187,1.0,10.765,12.313
6279,8.55,8.066,12.476,8.196,12.454,13.932,13.203,11.495,11.148,12.874,12.237,7.457999999999998,9.308,13.755,10.788,10.092,11.691,13.126,14.558,10.64,13.163,5.909,11.923,2.0,11.175999999999998,12.48
6280,9.916,8.021,8.721,11.104,13.029000000000002,17.187,12.368,13.372,13.925999999999998,12.892,12.379,11.57,8.927999999999997,10.314,9.95,11.777,11.333,15.688,12.882,16.317,14.749,7.977,13.274,2.0,12.073,11.67
6281,7.641,5.114,11.4,9.318,11.892,10.934,11.157,9.589,14.761,14.065,15.533,9.658,6.313,11.593,11.299,8.142000000000001,12.693,13.882,15.326,12.839,14.043,7.77,13.732,0.0,11.248,12.912
6282,8.785,5.088,10.124,11.01,11.664,10.795,10.755999999999998,7.39,5.983,12.643,14.308,8.072000000000001,8.969,10.515999999999998,8.647,16.698,12.034,13.683,14.282,14.595,13.682,4.637,13.22,0.0,10.764,12.905
6283,6.511,10.004,8.908,11.25,11.365,14.117,13.441,13.970999999999998,14.746,12.449000000000002,12.829,8.836,9.669,11.197,9.739,11.682,12.87,13.331,11.955,13.838,10.553,7.184,13.032,1.0,11.456,11.981
6284,8.511000000000001,5.684,8.484,10.091,10.004,9.232,6.699,8.859,7.358,12.825,12.602,5.94,7.41,12.567,7.489,10.361,10.571,11.703,14.195,11.452,5.9,5.541,9.961,2.0,9.28,8.722000000000001
6285,7.415,6.549,9.196,9.526,10.927,10.988,13.925999999999998,8.55,14.904000000000002,11.599,13.56,7.916,8.937000000000003,9.752,9.293,11.217,11.599,13.814,13.108,14.107,7.976,6.404,11.878,2.0,10.571,11.237
6286,5.194,6.018,11.526,10.237,11.475,13.4,15.464,11.372,12.337,15.118,13.99,8.617,7.044,9.937,7.329,8.751,10.179,12.467,15.026,10.161,7.7639999999999985,6.874,12.809,1.0,10.569,8.191
6287,9.696,11.879,13.876,12.16,13.304,17.609,10.901,11.575,11.732,12.247,12.877,10.969,8.805,13.384,9.996,10.459,11.912,13.392,12.535,15.417,14.33,10.987,12.082,0.0,12.265999999999998,13.258
6288,6.271,6.356,7.772,8.446,11.075,10.899,12.618,9.767,10.969,12.98,13.883,7.686,10.167,10.094,11.679,6.405,11.912,14.545,15.85,12.974,12.501,5.377000000000002,12.128,2.0,10.537,12.11
6289,6.9060000000000015,6.687,8.155,8.156,11.249,10.807,12.469,10.314,10.922,12.963,13.345,7.636,10.305,9.58,11.883,6.42,12.078,13.935,15.095,13.106,12.222,5.045,11.834,2.0,10.483,12.415
6290,7.989,12.443,11.747,8.492,11.126,13.851,14.587,9.395,11.267,14.106,13.523,9.45,6.2029999999999985,11.765,9.126,12.198,14.156,13.601,16.229,14.833,12.206,6.105,13.153,0.0,11.633,12.557
6291,9.366,4.63,9.743,10.741,11.897,10.994000000000002,10.363,7.521,5.815,12.692,13.6,7.859,9.454,10.550999999999998,8.729,16.555,12.371,13.532,14.145,14.43,13.423,5.017,13.398,0.0,10.732,12.423
6292,12.747,15.883,17.975,13.163,15.19,16.994,14.295,11.287,14.273,14.595999999999998,13.852,11.036,11.484000000000002,15.331,13.077,16.55,14.535,15.392,15.733,17.329,17.179000000000002,9.824,13.357,1.0,14.395,14.779000000000002
6293,13.584,13.691,18.913,10.566,15.225,19.656,16.334,12.175,16.109,14.41,12.815,11.461,12.147,16.241,14.044,17.033,16.319000000000006,15.27,15.559,17.288,17.814,12.126,13.431,0.0,14.879,15.496
6294,10.563,10.186,13.23,12.542,11.300999999999998,17.82,15.986,11.245,13.452,13.252,13.899,9.064,8.05,12.222,11.777,11.501,12.369000000000002,15.027,16.011,14.413,10.378,7.237999999999999,12.007,0.0,12.328,13.233
6295,5.314,6.7810000000000015,9.374,8.394,13.12,10.708,14.126,12.563,12.509,13.708,13.975,10.621,10.278,11.411,8.307,9.716,13.878,16.855999999999998,17.04,13.023,10.657,11.004,12.771,0.0,11.571,12.791
6296,8.126,9.768,11.168,7.992000000000001,12.055,14.161,12.586,12.287,10.662,14.442,12.652,8.205,10.237,11.913,8.793,10.792,12.148,14.198,14.348,11.098,11.978,8.897,15.513,2.0,11.479,12.674
6297,10.755,7.456,10.502,10.018,11.779000000000002,14.157,9.322,10.389,8.006,11.902,10.287,5.806,8.704,9.781,8.891,8.607999999999999,9.828,14.134,12.512,16.865,9.687,6.103,10.25,1.0,10.25,9.011
6298,6.066,7.4,12.863,10.214,12.406,16.842,15.731,13.547,14.842,12.451,10.681,12.616,12.728,9.718,10.935,9.573,13.38,13.411,13.804,10.11,11.283,7.491,13.342,1.0,11.802,12.694
6299,18.019,15.457,14.816,9.546,14.796,18.488,17.308,12.912,16.854,15.304,15.638,11.308,12.140999999999998,13.681,15.007,16.089000000000002,12.275,15.547,18.02,17.444000000000006,18.918,12.931,13.271,0.0,15.033,14.867
6300,4.949,8.956,9.988,9.124,12.611,11.667,12.634,9.429,12.755999999999998,14.32,13.352,11.508,11.026,14.619000000000002,11.306,9.793,12.503,15.134,12.853,15.083,12.673,7.88,13.348,0.0,11.630999999999998,13.571
6301,9.623,9.006,11.399,8.46,12.675999999999998,11.589,8.392999999999999,11.158,12.092,12.993,12.45,10.227,7.7360000000000015,9.863,10.1,7.592,12.983,12.448,14.989,9.84,11.630999999999998,6.904,12.406,2.0,10.72,11.621
6302,9.45,9.052,11.283,8.395,13.102,12.151,8.527999999999999,11.498,12.185,13.479,12.749,9.72,7.2360000000000015,9.462,10.178,7.81,12.338,12.505,14.977,9.474,11.342,7.252999999999999,12.226,2.0,10.713,11.632
6303,7.8,13.689,13.529000000000002,13.015,13.602,17.933,15.665,12.359000000000002,16.052,14.279000000000002,14.636,11.696,9.694,14.698,14.306,14.548,14.725,16.072,15.509,16.359,17.471,11.515999999999998,14.423,0.0,14.069,14.824000000000002
6304,12.884,8.735,15.216,10.164,13.05,17.032,12.285,10.71,11.722,12.538,13.129,7.699,8.555,11.452,13.970999999999998,9.496,13.119000000000002,13.818,14.002,15.737,12.763,7.093,11.113,0.0,12.012,13.518
6305,5.614,9.458,13.765999999999998,8.874,12.985,10.983,12.99,11.208,13.42,12.996,12.28,9.985,14.165,13.826,13.175999999999998,14.116,15.329,15.498,14.764,12.583,15.294,10.996,13.224,1.0,12.501,13.769
6306,5.603,7.403,10.014,10.433,11.88,14.429,12.556,9.434,10.869000000000002,14.353,13.246,8.05,9.264,9.063,9.883,14.485,11.385,14.681,13.683,14.528,12.524,7.261,11.107,0.0,11.136,12.406
6307,12.398,14.501,17.472,6.7860000000000005,13.228,16.535999999999998,14.565,12.604,15.107,13.286,14.291,12.177,10.292,11.0,11.065,10.091,9.993,14.094,14.767,9.484,16.745,10.104,11.932,1.0,12.718,12.04
6308,5.067,7.151,6.26,7.29,11.174,6.662000000000001,9.9,11.023,6.022,13.479,13.488,6.85,9.698,10.001,7.045,7.263,10.189,15.049,14.366,13.722,7.49,5.227,13.845,2.0,9.49,12.509
6309,10.167,9.869,9.598,11.361,11.777,13.574000000000002,9.374,11.711,11.997,13.931,12.975,10.169,8.224,8.365,9.533,11.435,13.594,15.054,14.334,10.845999999999998,12.569,6.3210000000000015,12.761,0.0,11.284,11.733
6310,5.829,8.689,13.317,9.993,13.182,11.854,9.619,11.406,12.031,13.11,11.581,9.472,8.958,12.046,10.467,10.578,12.038,13.682,12.804,14.049,12.417,8.238999999999999,11.728,0.0,11.178,11.86
6311,12.931,10.078,11.758,9.16,13.333,9.631,9.341,12.595,11.269,12.497,11.565,9.344,12.582,12.508,9.059,10.695,11.504,16.189,11.805,16.637999999999998,13.645,10.764,12.242,0.0,11.788,13.220999999999998
6312,10.729,12.639,9.001,10.413,14.255999999999998,13.48,13.388,12.567,13.966,13.545,13.05,10.255999999999998,9.261,11.873,11.534,8.487,13.191,14.655,15.939,13.513,11.759,7.422999999999999,11.72,0.0,12.028,12.35
6313,13.197,14.327,12.816,9.865,13.924,16.257,12.589,10.589,14.565,11.897,11.574000000000002,8.722999999999999,6.716,9.768,11.077,14.43,13.236,14.682,13.989,9.563,13.853,9.629,11.591,0.0,12.124,13.45
6314,5.569,13.635,12.836,13.7,11.83,5.04,5.707000000000002,7.597,7.1370000000000005,11.088,12.957,8.339,9.358,9.379,12.978,16.964000000000002,11.646,13.571,12.535,13.355,8.092,6.84,12.529000000000002,1.0,10.550999999999998,12.432
6315,12.889,8.429,15.341,9.981,13.031,17.037,12.213,10.45,11.466,12.325,12.322,7.603,8.437999999999999,11.656,13.327,9.477,12.917,13.782,13.538,15.315,13.025,7.871,10.835,0.0,11.880999999999998,13.855
6316,9.349,4.978,9.434,11.169,10.361,12.075,10.226,9.505,11.199000000000002,12.012,11.253,7.251,6.3210000000000015,9.891,7.814,10.065,8.71,11.335,13.702,13.112,6.89,7.013,12.513,1.0,9.834,11.319
6317,5.417000000000002,6.9670000000000005,10.906,8.849,10.15,14.337,11.312,10.147,12.598,12.942,13.091,6.487,9.216,13.731,9.994,9.106,11.186,14.549,14.772,12.897,11.581,5.818,12.542,1.0,10.809,13.184
6318,5.1320000000000014,8.747,12.218,8.055,12.043,12.502,11.022,8.842,10.998,12.576,11.722,9.86,9.94,11.246,9.713,9.999,11.406,12.83,15.03,10.254,10.288,6.165,11.329,2.0,10.518,11.829
6319,6.13,6.507999999999999,8.094,8.165,10.314,12.894,11.451,10.305,8.592,12.595999999999998,10.456,4.68,9.462,8.49,7.03,6.5520000000000005,11.274,11.9,10.579,15.132,9.792,5.279,9.931,2.0,9.374,10.024
6320,6.202000000000001,8.642999999999999,13.005999999999998,10.258,13.188,11.915,9.309,11.387,12.389,12.332,11.491,9.259,9.167,11.706,10.262,10.754,11.999,14.037,12.45,14.348,12.981,8.513,11.470999999999998,0.0,11.177,12.009
6321,9.919,8.162,5.272,7.82,9.745,9.948,10.626,12.0,9.408,13.029000000000002,12.467,8.72,10.185,9.63,8.113999999999999,10.714,14.128,15.373,14.698,14.174,12.073,6.891,12.425,2.0,10.675,14.424
6322,9.432,14.44,13.929,12.597,14.095999999999998,15.015,14.11,10.276,12.232,14.673,14.76,9.486,8.07,12.902,12.523,14.51,13.64,15.322,13.959,16.73,14.202,9.622,13.343,0.0,13.038,13.558
6323,5.9220000000000015,4.707,8.531,6.6160000000000005,8.972000000000003,10.918,10.053,11.781,8.509,13.613,14.088,7.5870000000000015,5.749,8.07,5.617000000000001,8.181000000000001,10.637,11.53,13.911,7.59,8.552,5.3679999999999986,13.424,2.0,9.127,12.67
6324,7.568,12.467,11.297,8.244,11.257,14.352,14.991,9.071,11.31,13.851,12.803,9.31,6.355,11.614,9.329,12.52,13.522,13.396,16.027,14.712,11.708,6.229,12.909,0.0,11.515,12.484000000000002
6325,10.753,11.752,8.735,10.537,13.802,13.826,13.092,12.081,14.117,13.287,12.735,10.401,9.254,11.85,11.272,8.478,14.017,14.206,15.864,13.386,11.589,7.211,11.634,0.0,11.908,12.002
6326,7.443,9.87,13.246,9.812,13.0,17.508,15.529000000000002,12.819,13.469,14.83,14.636,11.112,12.103,13.588,10.675999999999998,13.211,11.435,17.115,16.023,16.250999999999998,12.077,11.293,14.024,0.0,13.09,13.342
6327,10.279000000000002,9.578,9.341,11.423,12.217,13.753,8.871,11.93,12.002,13.701,13.259,10.113,7.926,8.352,8.921,11.499,13.124,14.922,14.345999999999998,10.615,12.746,6.047999999999999,12.546,0.0,11.196,11.79
6328,7.312,9.678,12.953,9.998,13.32,17.315,15.328,12.278,13.839,14.718,14.247,11.117,11.77,13.076,11.055,13.75,11.608,17.215,15.925999999999998,16.524,11.993,11.255999999999998,13.939,0.0,13.053,13.208
6329,6.947,9.978,15.374,8.687000000000001,12.958,15.857,11.157,11.128,12.228,14.036,13.399,9.323,9.882,14.005999999999998,10.164,11.151,13.453,15.922,17.191,9.331,13.672,8.169,13.712,0.0,12.075,13.795
6330,11.652,7.432,10.377,10.39,11.637,14.26,9.173,9.707,7.349,12.089,10.901,6.271,8.945,9.508,8.811,8.607999999999999,9.692,13.875,12.739,16.592,9.11,6.195,10.161,1.0,10.238,9.663
6331,6.214,8.238,11.027,10.844,13.802,12.657,12.757,9.484,13.118,13.924,13.66,9.473,11.659,12.3,9.162,10.818,10.393,17.082,15.845999999999998,12.837,12.431,10.558,13.102,0.0,11.799,13.576
6332,10.11,11.514,13.238,10.156,14.594,14.278,12.268,11.587,13.595999999999998,12.75,10.899,10.069,13.28,14.931,8.953,9.651,14.397,14.800999999999998,13.928,13.167,18.61,11.175,11.39,0.0,12.58,12.828
6333,7.456,6.935,9.498,9.453,10.952,10.398,14.26,8.43,14.736,11.464,13.21,8.165,8.943,9.947,9.663,10.437,11.66,13.672,13.235,13.9,7.818,6.8210000000000015,11.592,2.0,10.55,11.134
6334,6.591,10.418,11.921,7.659,10.252,11.107,11.182,8.867,10.531,14.636,14.792,9.907,10.409,11.692,13.908,11.373,13.334,16.115,14.462,11.298,11.591,9.089,14.298,0.0,11.541,12.822
6335,9.246,6.005,10.507,10.447,8.6,11.41,9.608,11.794,7.851,12.487,13.02,8.722999999999999,8.164,9.943,9.15,10.601,9.764,13.95,11.267,12.281,8.138,3.875,13.267,2.0,10.004,11.541
6336,6.831,9.739,13.62,9.714,12.863,17.21,15.594,12.205,14.035,14.447,14.389,10.874,11.799,13.906,11.406,13.390999999999998,11.765,16.835,15.654000000000002,15.901,12.35,11.469,13.62,0.0,13.027,13.231
6337,7.169,7.416,9.401,9.574,10.383,10.483,14.015999999999998,8.664,14.515,11.542,13.54,7.997999999999998,8.806000000000003,10.013,9.114,10.443,11.474,13.406,13.099,14.028,7.945,6.5710000000000015,12.008,2.0,10.505,10.868
6338,9.55,6.069,9.888,10.562,9.189,11.489,10.23,11.993,7.587999999999999,12.159,13.115,9.27,7.997000000000001,9.934,9.125,10.574000000000002,9.594,13.988,11.741,12.902,8.044,4.298,13.165,2.0,10.107,11.65
6339,10.442,9.901,9.735,11.347,11.726,13.311,9.337,11.906,12.177,14.139,13.064,10.642,8.696,8.238999999999999,9.05,11.739,13.464,15.663,13.616,10.904000000000002,12.765,6.013,12.275,0.0,11.311,11.835
6340,5.704,8.708,9.085,8.177,11.485,10.07,8.805,10.775,11.118,13.755,13.662,9.104,9.503,9.98,10.526,10.28,11.738,12.588,14.705,11.465,14.459,7.032,11.803,1.0,10.632,12.235
6341,10.418,9.511,13.995,6.089,12.359000000000002,10.89,13.026,13.108,16.543,11.892,8.462,10.638,10.607,12.29,7.069,5.112,13.017,11.276,8.287,8.692,11.562,6.785,8.463,2.0,10.439,10.47
6342,9.153,5.855,9.015,11.487,10.476,11.908,9.777,9.386,11.113,11.525,11.418,6.707999999999998,6.202000000000001,9.589,7.808,9.581,9.34,11.806,13.300999999999998,13.065,6.539,6.829,12.084,1.0,9.738,11.028
6343,13.675999999999998,13.333,18.778,10.073,15.588,19.363,16.817999999999998,13.064,16.689,14.234000000000002,13.35,10.969,12.124,16.422,14.187,16.627,15.954,15.449000000000002,16.274,17.183,17.773,12.075,13.578,0.0,14.938,15.379
6344,13.924,14.466,14.692,10.507,15.41,17.274,12.098,12.898,11.911,12.893,10.613,12.237,10.038,15.331,13.218,12.419,12.842,15.949000000000002,14.899,17.5,13.961,10.792,12.079,1.0,13.389,13.713
6345,4.9830000000000005,7.1320000000000014,10.513,9.225,11.809,11.693,7.954,11.121,7.13,13.53,12.907,7.338999999999999,10.031,10.523,7.229,7.962999999999999,9.605,11.595,14.389,13.571,9.055,6.352,13.81,1.0,9.977,9.185
6346,5.308,11.567,10.578,8.744,12.105,5.0680000000000005,10.41,7.148,5.276,13.188,10.179,7.537000000000001,8.844,12.408,12.81,11.796,11.44,13.912,13.805,14.465,12.113,9.09,10.314,2.0,10.352,11.603
6347,12.967,9.677,15.107,9.471,13.448,13.515,12.362,13.132,12.602,12.823,12.218,8.414,9.904,12.416,9.202,7.858,13.102,14.995,13.880999999999998,15.267,15.492,8.58,12.996,0.0,12.149,13.337
6348,9.523,8.173,4.672,7.876,9.509,10.52,10.872,12.063,9.736,12.68,12.148,8.437999999999999,9.842,9.882,8.261000000000001,10.737,13.923,15.942,13.832,13.764,12.729,6.667999999999998,12.431,2.0,10.618,14.836
6349,5.6770000000000005,6.646,15.82,13.232,15.372,14.376,13.905,11.923,7.0870000000000015,14.586,14.664,8.961,11.174,11.944,10.548,11.677,11.038,15.479,14.026,10.424,14.073,6.573,12.441,0.0,11.811,11.984000000000002
6350,9.552,8.044,9.997,9.209,11.373,9.736,12.874,11.529000000000002,13.776,11.470999999999998,12.859000000000002,6.17,6.0920000000000005,10.300999999999998,11.265999999999998,10.517,12.308,10.844,13.678,12.188,9.508,6.581,11.694,2.0,10.503,11.661
