,FILIERE,OUTPUT,CONFIDENCE,INSERTIONSATISFACTION,RELATEDTOFIELD,CONDITIONS,SALAIRE
5660,1.0,14.829,1.0,2.0,2.0,3.0,5.0
5661,2.0,13.742,2.0,2.0,2.0,1.0,2.0
5662,2.0,12.76,2.0,1.0,2.0,2.0,3.0
5663,2.0,12.172,1.0,2.0,3.0,3.0,1.0
5664,1.0,13.198,1.0,2.0,2.0,5.0,2.0
5665,0.0,13.315,2.0,2.0,2.0,3.0,2.0
5666,2.0,10.43,1.0,2.0,2.0,3.0,2.0
5667,2.0,12.162,1.0,3.0,4.0,1.0,1.0
5668,2.0,12.815,2.0,1.0,2.0,2.0,3.0
5669,1.0,11.503,1.0,1.0,2.0,1.0,2.0
5670,2.0,13.136,2.0,1.0,1.0,1.0,1.0
5671,1.0,12.385,2.0,1.0,5.0,2.0,5.0
5672,0.0,13.582,2.0,1.0,2.0,2.0,1.0
5673,0.0,12.399,1.0,1.0,5.0,3.0,3.0
5674,0.0,11.872,1.0,3.0,1.0,2.0,2.0
5675,0.0,12.278,3.0,1.0,3.0,1.0,1.0
5676,2.0,14.053,2.0,2.0,2.0,1.0,2.0
5677,0.0,12.872,2.0,2.0,2.0,3.0,2.0
5678,0.0,12.842,2.0,2.0,2.0,4.0,2.0
5679,0.0,13.745,2.0,2.0,2.0,3.0,2.0
5680,2.0,12.097,3.0,2.0,2.0,3.0,2.0
5681,0.0,12.936,2.0,2.0,2.0,2.0,1.0
5682,0.0,12.738,2.0,2.0,2.0,2.0,2.0
5683,0.0,12.028,2.0,2.0,3.0,1.0,2.0
5684,0.0,15.544,2.0,2.0,2.0,2.0,3.0
5685,0.0,12.395,2.0,2.0,2.0,3.0,2.0
5686,2.0,12.31,1.0,4.0,3.0,1.0,2.0
5687,2.0,13.87,1.0,1.0,3.0,2.0,2.0
5688,0.0,13.964,2.0,2.0,2.0,2.0,1.0
5689,1.0,11.571,2.0,2.0,1.0,1.0,2.0
5690,1.0,8.776,2.0,1.0,1.0,2.0,2.0
5691,0.0,15.308,2.0,2.0,2.0,2.0,2.0
5692,0.0,12.772,2.0,2.0,2.0,5.0,2.0
5693,0.0,13.099,2.0,2.0,2.0,3.0,2.0
5694,1.0,13.237,1.0,2.0,2.0,5.0,2.0
5695,1.0,11.227,1.0,2.0,2.0,2.0,2.0
5696,0.0,12.328,2.0,2.0,2.0,3.0,2.0
5697,2.0,11.493,3.0,1.0,2.0,2.0,2.0
5698,0.0,13.793,5.0,2.0,2.0,2.0,3.0
5699,2.0,11.976,1.0,2.0,4.0,3.0,1.0
5700,2.0,8.652,5.0,2.0,1.0,4.0,2.0
5701,0.0,12.661,1.0,1.0,2.0,2.0,1.0
5702,1.0,12.17,2.0,2.0,1.0,1.0,2.0
5703,2.0,13.223,2.0,1.0,2.0,1.0,1.0
5704,0.0,13.095,3.0,1.0,3.0,1.0,2.0
5705,1.0,12.258,2.0,5.0,2.0,2.0,1.0
5706,0.0,13.584,2.0,2.0,2.0,3.0,1.0
5707,1.0,13.789,1.0,2.0,2.0,2.0,2.0
5708,0.0,12.771,2.0,1.0,2.0,1.0,1.0
5709,1.0,14.588,2.0,2.0,3.0,1.0,1.0
5710,0.0,12.295,1.0,1.0,2.0,1.0,2.0
5711,0.0,13.577,2.0,2.0,2.0,2.0,1.0
5712,2.0,11.895,1.0,2.0,3.0,2.0,2.0
5713,0.0,13.77,2.0,2.0,2.0,4.0,2.0
5714,1.0,12.774,2.0,5.0,2.0,2.0,1.0
5715,2.0,12.086,1.0,2.0,3.0,3.0,1.0
5716,2.0,14.729,1.0,2.0,3.0,1.0,2.0
5717,2.0,12.395,4.0,5.0,4.0,4.0,4.0
5718,2.0,12.927,2.0,2.0,2.0,1.0,1.0
5719,2.0,14.28,1.0,1.0,3.0,2.0,3.0
5720,1.0,8.529,1.0,2.0,1.0,2.0,2.0
5721,1.0,13.456,1.0,1.0,2.0,2.0,1.0
5722,0.0,13.549,1.0,1.0,2.0,2.0,1.0
5723,1.0,11.701,2.0,2.0,2.0,1.0,2.0
5724,1.0,11.695,2.0,1.0,2.0,1.0,1.0
5725,0.0,13.219,1.0,2.0,2.0,5.0,2.0
5726,2.0,12.489,1.0,2.0,2.0,1.0,2.0
5727,0.0,12.983,2.0,2.0,2.0,2.0,2.0
5728,1.0,11.656,1.0,2.0,1.0,1.0,1.0
5729,2.0,12.106,1.0,2.0,3.0,2.0,2.0
5730,2.0,11.885,2.0,1.0,5.0,1.0,1.0
5731,0.0,14.656,2.0,2.0,2.0,3.0,2.0
5732,1.0,14.814,2.0,2.0,3.0,1.0,1.0
5733,1.0,11.009,1.0,2.0,1.0,2.0,5.0
5734,2.0,12.493,1.0,4.0,3.0,1.0,3.0
5735,0.0,12.155,2.0,3.0,2.0,1.0,1.0
5736,0.0,12.188,1.0,2.0,1.0,4.0,3.0
5737,0.0,10.936,4.0,4.0,2.0,1.0,2.0
5738,0.0,14.2,1.0,2.0,2.0,2.0,2.0
5739,0.0,14.176,1.0,5.0,5.0,2.0,2.0
5740,0.0,11.683,2.0,2.0,1.0,1.0,2.0
5741,0.0,13.135,1.0,2.0,2.0,2.0,2.0
5742,0.0,13.366,2.0,2.0,2.0,2.0,1.0
5743,0.0,13.333,2.0,2.0,1.0,1.0,2.0
5744,2.0,9.913,2.0,2.0,2.0,2.0,1.0
5745,1.0,12.221,2.0,1.0,5.0,2.0,5.0
5746,1.0,7.241,2.0,1.0,2.0,2.0,1.0
5747,1.0,8.583,1.0,2.0,1.0,1.0,2.0
5748,2.0,12.328,2.0,1.0,5.0,2.0,4.0
5749,2.0,14.312,2.0,1.0,1.0,2.0,2.0
5750,1.0,12.11,3.0,1.0,3.0,2.0,4.0
5751,1.0,13.46,1.0,1.0,2.0,2.0,2.0
5752,0.0,13.523,2.0,2.0,3.0,2.0,2.0
5753,0.0,12.317,2.0,2.0,2.0,2.0,2.0
5754,0.0,12.017,2.0,1.0,2.0,2.0,2.0
5755,1.0,11.608,1.0,2.0,1.0,2.0,5.0
5756,0.0,14.002,1.0,2.0,2.0,2.0,2.0
5757,1.0,13.238,2.0,2.0,2.0,3.0,3.0
5758,2.0,11.797,2.0,1.0,5.0,1.0,1.0
5759,1.0,11.171,2.0,2.0,1.0,1.0,2.0
5760,2.0,13.235,2.0,1.0,1.0,1.0,1.0
5761,0.0,12.16,2.0,2.0,2.0,2.0,2.0
5762,0.0,11.636,1.0,2.0,1.0,1.0,2.0
5763,2.0,12.165,1.0,4.0,3.0,1.0,2.0
5764,0.0,12.554,2.0,2.0,2.0,5.0,2.0
5765,2.0,12.352,1.0,2.0,2.0,2.0,3.0
5766,2.0,8.577,4.0,2.0,1.0,4.0,2.0
5767,1.0,11.92,2.0,5.0,2.0,2.0,1.0
5768,0.0,13.592,1.0,1.0,2.0,2.0,2.0
5769,2.0,12.215,1.0,2.0,2.0,2.0,2.0
5770,0.0,14.078,1.0,1.0,2.0,2.0,1.0
5771,0.0,13.912,2.0,2.0,2.0,1.0,1.0
5772,0.0,14.387,1.0,5.0,5.0,2.0,2.0
5773,1.0,11.684,3.0,2.0,2.0,2.0,1.0
5774,0.0,14.108,2.0,2.0,2.0,3.0,2.0
5775,0.0,14.479,1.0,5.0,5.0,2.0,2.0
5776,1.0,7.391,2.0,1.0,2.0,2.0,1.0
5777,1.0,11.908,1.0,2.0,3.0,2.0,2.0
5778,1.0,12.479,2.0,1.0,2.0,2.0,2.0
5779,2.0,12.378,1.0,1.0,2.0,2.0,1.0
5780,1.0,8.963,1.0,2.0,1.0,3.0,2.0
5781,0.0,13.614,1.0,1.0,2.0,2.0,1.0
5782,1.0,13.379,5.0,1.0,5.0,1.0,3.0
5783,0.0,12.479,1.0,2.0,2.0,3.0,2.0
5784,2.0,12.166,2.0,1.0,2.0,2.0,3.0
5785,2.0,12.284,1.0,1.0,2.0,2.0,1.0
5786,1.0,12.311,2.0,1.0,2.0,2.0,4.0
5787,0.0,12.522,2.0,2.0,1.0,1.0,3.0
5788,1.0,11.481,1.0,2.0,2.0,1.0,2.0
5789,1.0,11.565,2.0,2.0,2.0,2.0,2.0
5790,2.0,12.872,2.0,1.0,1.0,1.0,1.0
5791,0.0,12.288,2.0,2.0,3.0,1.0,2.0
5792,2.0,12.679,1.0,3.0,3.0,2.0,2.0
5793,1.0,12.248,2.0,2.0,2.0,1.0,2.0
5794,1.0,12.168,2.0,1.0,2.0,2.0,1.0
5795,1.0,12.533,2.0,1.0,5.0,2.0,5.0
5796,0.0,13.499,1.0,2.0,2.0,1.0,4.0
5797,2.0,11.852,4.0,3.0,2.0,1.0,2.0
5798,1.0,13.421,2.0,1.0,2.0,1.0,1.0
5799,1.0,10.82,4.0,4.0,2.0,1.0,2.0
5800,2.0,11.167,2.0,1.0,2.0,2.0,2.0
5801,1.0,15.147,2.0,1.0,3.0,4.0,2.0
5802,1.0,7.172,2.0,1.0,3.0,2.0,1.0
5803,0.0,12.895,2.0,3.0,2.0,2.0,2.0
5804,1.0,11.75,1.0,2.0,5.0,1.0,2.0
5805,2.0,13.588,2.0,1.0,1.0,1.0,1.0
5806,0.0,12.684,2.0,2.0,2.0,5.0,2.0
5807,1.0,12.137,2.0,1.0,2.0,2.0,4.0
5808,1.0,12.375,2.0,1.0,2.0,2.0,4.0
5809,2.0,8.396,5.0,2.0,1.0,4.0,2.0
5810,0.0,14.019,5.0,2.0,1.0,2.0,3.0
5811,1.0,12.21,2.0,2.0,2.0,2.0,1.0
5812,2.0,12.298,1.0,2.0,3.0,2.0,2.0
5813,1.0,12.196,2.0,1.0,2.0,2.0,4.0
5814,0.0,12.57,2.0,3.0,2.0,1.0,1.0
5815,0.0,12.976,3.0,1.0,3.0,1.0,1.0
5816,1.0,11.304,1.0,2.0,2.0,2.0,2.0
5817,0.0,12.922,2.0,1.0,2.0,2.0,1.0
5818,0.0,11.96,2.0,2.0,3.0,1.0,3.0
5819,0.0,12.525,1.0,3.0,2.0,2.0,3.0
5820,1.0,13.496,1.0,2.0,3.0,2.0,1.0
5821,2.0,11.946,3.0,2.0,2.0,3.0,2.0
5822,1.0,13.893,1.0,2.0,2.0,5.0,2.0
5823,2.0,10.028,2.0,2.0,2.0,2.0,2.0
5824,0.0,13.973,2.0,2.0,2.0,3.0,2.0
5825,2.0,12.474,2.0,2.0,2.0,3.0,3.0
5826,1.0,13.145,2.0,1.0,2.0,2.0,2.0
5827,0.0,13.099,2.0,2.0,2.0,3.0,2.0
5828,0.0,13.324,1.0,2.0,2.0,2.0,2.0
5829,0.0,15.28,1.0,2.0,2.0,2.0,5.0
5830,1.0,12.66,2.0,1.0,2.0,2.0,4.0
5831,1.0,12.396,2.0,1.0,2.0,2.0,2.0
5832,1.0,11.556,2.0,1.0,2.0,2.0,2.0
5833,0.0,11.728,2.0,2.0,1.0,1.0,2.0
5834,2.0,12.505,1.0,4.0,3.0,1.0,2.0
5835,1.0,13.526,2.0,1.0,2.0,2.0,1.0
5836,2.0,12.25,1.0,3.0,4.0,1.0,1.0
5837,2.0,11.906,1.0,2.0,2.0,2.0,2.0
5838,2.0,13.219,2.0,1.0,1.0,1.0,1.0
5839,0.0,12.611,1.0,1.0,2.0,3.0,2.0
5840,1.0,14.741,2.0,2.0,3.0,1.0,1.0
5841,0.0,13.373,2.0,2.0,2.0,1.0,5.0
5842,0.0,12.397,2.0,2.0,1.0,1.0,3.0
5843,0.0,13.851,5.0,2.0,2.0,2.0,3.0
5844,1.0,11.698,1.0,2.0,2.0,1.0,2.0
5845,0.0,12.595,2.0,3.0,2.0,1.0,1.0
5846,1.0,11.333,2.0,3.0,2.0,2.0,2.0
5847,0.0,12.704,2.0,1.0,1.0,2.0,1.0
5848,0.0,12.922,2.0,1.0,2.0,1.0,3.0
5849,2.0,12.571,4.0,2.0,1.0,1.0,1.0
5850,1.0,12.027,2.0,2.0,2.0,1.0,2.0
5851,0.0,12.176,2.0,1.0,1.0,2.0,1.0
5852,0.0,12.977,2.0,2.0,2.0,3.0,2.0
5853,1.0,11.045,4.0,3.0,1.0,1.0,2.0
5854,0.0,12.384,3.0,1.0,3.0,1.0,1.0
5855,1.0,11.725,2.0,2.0,2.0,1.0,2.0
5856,0.0,13.461,1.0,1.0,2.0,2.0,1.0
5857,2.0,12.892,3.0,1.0,2.0,2.0,1.0
5858,2.0,15.237,2.0,2.0,2.0,1.0,2.0
5859,0.0,15.596,2.0,2.0,3.0,2.0,2.0
5860,1.0,11.058,1.0,2.0,1.0,2.0,5.0
5861,1.0,15.155,2.0,1.0,3.0,4.0,2.0
5862,0.0,12.905,3.0,2.0,2.0,5.0,2.0
5863,1.0,12.805,2.0,1.0,2.0,2.0,4.0
5864,0.0,13.379,2.0,2.0,2.0,2.0,1.0
5865,1.0,11.927,2.0,2.0,2.0,1.0,2.0
5866,0.0,12.401,2.0,1.0,2.0,3.0,2.0
5867,1.0,13.55,1.0,2.0,2.0,3.0,2.0
5868,2.0,12.315,2.0,2.0,2.0,3.0,3.0
5869,2.0,13.389,2.0,2.0,1.0,2.0,2.0
5870,1.0,11.68,3.0,2.0,2.0,2.0,1.0
5871,0.0,13.362,2.0,2.0,2.0,2.0,1.0
5872,0.0,13.412,2.0,2.0,2.0,1.0,1.0
5873,0.0,12.958,1.0,1.0,1.0,3.0,2.0
5874,1.0,13.07,1.0,2.0,2.0,5.0,2.0
5875,2.0,14.321,1.0,2.0,2.0,1.0,2.0
5876,0.0,12.456,1.0,3.0,2.0,2.0,3.0
5877,2.0,8.853,5.0,2.0,1.0,4.0,3.0
5878,2.0,12.749,2.0,1.0,1.0,1.0,1.0
5879,0.0,13.395,4.0,2.0,3.0,1.0,2.0
5880,1.0,14.189,1.0,2.0,2.0,3.0,5.0
5881,0.0,12.299,2.0,2.0,2.0,3.0,2.0
5882,1.0,13.231,2.0,1.0,1.0,2.0,1.0
5883,2.0,12.478,2.0,1.0,2.0,4.0,3.0
5884,0.0,14.404,2.0,1.0,1.0,2.0,3.0
5885,1.0,13.713,2.0,1.0,2.0,2.0,2.0
5886,2.0,12.958,2.0,1.0,1.0,1.0,1.0
5887,1.0,11.379,1.0,2.0,2.0,2.0,2.0
5888,2.0,11.967,1.0,2.0,3.0,2.0,2.0
5889,0.0,12.58,3.0,1.0,3.0,1.0,1.0
5890,0.0,15.615,2.0,1.0,2.0,2.0,2.0
5891,1.0,12.342,2.0,1.0,2.0,1.0,2.0
5892,0.0,14.931,1.0,2.0,2.0,2.0,5.0
5893,0.0,12.322,2.0,2.0,1.0,1.0,2.0
5894,2.0,12.642,1.0,2.0,3.0,3.0,1.0
5895,0.0,12.177,2.0,3.0,2.0,1.0,1.0
5896,2.0,12.724,4.0,5.0,4.0,4.0,5.0
5897,2.0,11.692,1.0,2.0,2.0,2.0,2.0
5898,1.0,8.65,1.0,1.0,1.0,2.0,2.0
5899,2.0,13.177,2.0,1.0,1.0,1.0,1.0
5900,2.0,11.88,2.0,2.0,5.0,1.0,1.0
5901,1.0,13.088,2.0,2.0,2.0,1.0,1.0
5902,1.0,11.247,1.0,2.0,2.0,2.0,2.0
5903,2.0,12.305,1.0,3.0,4.0,1.0,1.0
5904,0.0,11.712,2.0,2.0,3.0,1.0,2.0
5905,0.0,13.542,2.0,3.0,1.0,2.0,2.0
5906,0.0,13.068,2.0,2.0,2.0,1.0,5.0
5907,2.0,14.083,1.0,1.0,3.0,2.0,1.0
5908,1.0,10.824,3.0,4.0,2.0,1.0,2.0
5909,2.0,10.16,1.0,3.0,2.0,3.0,2.0
5910,1.0,12.551,2.0,2.0,2.0,1.0,1.0
5911,0.0,15.487,2.0,3.0,2.0,3.0,2.0
5912,0.0,13.122,2.0,3.0,2.0,2.0,1.0
5913,0.0,12.671,1.0,1.0,2.0,2.0,1.0
5914,1.0,11.509,3.0,2.0,1.0,2.0,3.0
5915,1.0,11.952,2.0,2.0,2.0,1.0,2.0
5916,1.0,15.333,2.0,2.0,2.0,4.0,2.0
5917,0.0,11.815,2.0,1.0,1.0,1.0,2.0
5918,1.0,11.51,1.0,2.0,2.0,1.0,2.0
5919,2.0,12.07,2.0,2.0,2.0,3.0,3.0
5920,2.0,11.17,1.0,2.0,2.0,3.0,2.0
5921,1.0,7.411,2.0,1.0,2.0,2.0,1.0
5922,1.0,14.587,2.0,2.0,3.0,1.0,1.0
5923,1.0,11.884,2.0,1.0,2.0,1.0,1.0
5924,1.0,14.169,1.0,2.0,2.0,2.0,2.0
5925,1.0,13.49,1.0,2.0,3.0,2.0,1.0
5926,0.0,12.771,2.0,2.0,2.0,2.0,2.0
5927,2.0,11.991,2.0,2.0,2.0,2.0,1.0
5928,1.0,14.718,2.0,2.0,2.0,3.0,2.0
5929,1.0,8.5,2.0,1.0,1.0,2.0,2.0
5930,1.0,13.177,1.0,2.0,3.0,2.0,1.0
5931,2.0,12.666,2.0,1.0,2.0,4.0,3.0
5932,2.0,12.237,2.0,1.0,2.0,4.0,3.0
5933,2.0,12.294,1.0,2.0,2.0,1.0,1.0
5934,0.0,12.995,1.0,2.0,1.0,2.0,2.0
5935,0.0,13.285,2.0,2.0,2.0,2.0,1.0
5936,1.0,11.801,2.0,4.0,2.0,2.0,1.0
5937,1.0,13.015,1.0,1.0,2.0,2.0,1.0
5938,1.0,11.185,2.0,3.0,2.0,2.0,2.0
5939,1.0,12.221,2.0,2.0,2.0,2.0,2.0
5940,0.0,12.347,3.0,1.0,3.0,1.0,1.0
5941,1.0,11.599,2.0,1.0,2.0,2.0,2.0
5942,2.0,13.359,2.0,2.0,1.0,1.0,1.0
5943,0.0,12.541,2.0,3.0,2.0,1.0,1.0
5944,2.0,12.207,2.0,1.0,5.0,1.0,1.0
5945,0.0,12.498,2.0,3.0,2.0,5.0,2.0
5946,0.0,12.696,2.0,1.0,2.0,3.0,2.0
5947,1.0,14.702,2.0,2.0,3.0,1.0,1.0
5948,2.0,13.476,2.0,1.0,2.0,2.0,1.0
5949,2.0,12.459,2.0,1.0,2.0,2.0,3.0
5950,0.0,13.365,1.0,2.0,2.0,1.0,4.0
5951,2.0,14.509,2.0,2.0,2.0,1.0,2.0
5952,1.0,13.464,2.0,2.0,2.0,1.0,1.0
5953,2.0,12.317,2.0,1.0,2.0,4.0,3.0
5954,1.0,11.899,2.0,1.0,2.0,1.0,1.0
5955,1.0,12.974,2.0,2.0,2.0,2.0,2.0
5956,2.0,13.004,2.0,1.0,1.0,1.0,1.0
5957,2.0,8.587,5.0,2.0,1.0,4.0,2.0
5958,2.0,12.752,1.0,2.0,3.0,1.0,2.0
5959,1.0,11.383,2.0,3.0,2.0,2.0,2.0
5960,0.0,11.761,2.0,2.0,1.0,1.0,2.0
5961,2.0,12.328,1.0,1.0,2.0,2.0,2.0
5962,0.0,13.243,2.0,1.0,2.0,1.0,3.0
5963,2.0,11.88,1.0,3.0,4.0,1.0,1.0
5964,0.0,14.67,1.0,2.0,2.0,2.0,5.0
5965,1.0,12.524,2.0,1.0,2.0,2.0,2.0
5966,1.0,11.308,2.0,3.0,2.0,2.0,2.0
5967,1.0,14.973,2.0,2.0,2.0,3.0,2.0
5968,0.0,13.565,2.0,3.0,3.0,2.0,2.0
5969,1.0,11.824,1.0,2.0,5.0,1.0,2.0
5970,0.0,15.935,2.0,2.0,2.0,2.0,2.0
5971,0.0,13.268,2.0,2.0,2.0,1.0,2.0
5972,0.0,14.141,2.0,3.0,2.0,2.0,1.0
5973,2.0,8.032,2.0,2.0,4.0,2.0,2.0
5974,1.0,12.773,2.0,1.0,2.0,2.0,1.0
5975,1.0,8.799,2.0,1.0,1.0,2.0,2.0
5976,0.0,13.336,4.0,2.0,2.0,1.0,2.0
5977,0.0,12.683,1.0,3.0,2.0,2.0,3.0
5978,0.0,15.599,2.0,2.0,2.0,2.0,2.0
5979,1.0,12.304,2.0,1.0,2.0,1.0,1.0
5980,2.0,8.604,5.0,2.0,1.0,4.0,2.0
5981,0.0,12.515,2.0,2.0,2.0,5.0,2.0
5982,0.0,12.306,1.0,2.0,1.0,4.0,3.0
5983,1.0,10.975,2.0,3.0,2.0,2.0,2.0
5984,2.0,11.153,2.0,4.0,1.0,2.0,2.0
5985,2.0,11.902,3.0,2.0,2.0,3.0,2.0
5986,0.0,13.541,2.0,2.0,2.0,1.0,1.0
5987,1.0,12.452,2.0,1.0,2.0,2.0,1.0
5988,0.0,12.417,2.0,1.0,2.0,3.0,2.0
5989,0.0,12.589,2.0,1.0,1.0,2.0,1.0
5990,0.0,12.179,2.0,1.0,2.0,1.0,2.0
5991,2.0,11.104,2.0,1.0,5.0,1.0,1.0
5992,1.0,10.858,1.0,1.0,2.0,1.0,1.0
5993,1.0,11.812,1.0,2.0,2.0,2.0,2.0
5994,0.0,12.924,2.0,2.0,2.0,4.0,2.0
5995,2.0,12.398,2.0,2.0,2.0,3.0,3.0
5996,2.0,8.915,5.0,2.0,1.0,4.0,2.0
5997,1.0,10.732,4.0,3.0,1.0,1.0,2.0
5998,1.0,11.435,2.0,2.0,1.0,1.0,2.0
5999,2.0,10.962,4.0,3.0,2.0,1.0,2.0
6000,2.0,10.331,2.0,2.0,2.0,2.0,1.0
6001,1.0,12.516,2.0,1.0,2.0,2.0,5.0
6002,0.0,12.366,2.0,2.0,2.0,3.0,2.0
6003,1.0,11.443,1.0,1.0,2.0,2.0,3.0
6004,0.0,13.159,2.0,2.0,2.0,1.0,1.0
6005,0.0,13.431,1.0,2.0,2.0,1.0,4.0
6006,1.0,10.526,4.0,3.0,1.0,1.0,2.0
6007,1.0,12.34,1.0,2.0,5.0,1.0,2.0
6008,2.0,11.303,2.0,1.0,2.0,2.0,2.0
6009,2.0,13.197,1.0,2.0,3.0,5.0,2.0
6010,0.0,11.345,1.0,2.0,2.0,1.0,2.0
6011,2.0,11.275,1.0,2.0,1.0,2.0,1.0
6012,0.0,13.313,2.0,1.0,2.0,2.0,2.0
6013,0.0,14.195,2.0,3.0,2.0,2.0,1.0
6014,1.0,11.423,1.0,2.0,5.0,1.0,2.0
6015,1.0,14.07,1.0,2.0,2.0,2.0,2.0
6016,1.0,13.758,1.0,2.0,2.0,2.0,2.0
6017,1.0,13.679,1.0,2.0,2.0,2.0,2.0
6018,0.0,15.264,2.0,2.0,2.0,2.0,2.0
6019,1.0,8.963,2.0,1.0,1.0,2.0,2.0
6020,1.0,14.318,3.0,2.0,1.0,2.0,1.0
6021,2.0,13.602,2.0,2.0,1.0,2.0,2.0
6022,0.0,13.661,1.0,1.0,2.0,2.0,1.0
6023,2.0,10.886,1.0,2.0,2.0,3.0,2.0
6024,1.0,13.038,2.0,1.0,2.0,2.0,1.0
6025,0.0,12.12,1.0,3.0,2.0,2.0,3.0
6026,2.0,11.682,1.0,2.0,3.0,3.0,1.0
6027,2.0,12.506,2.0,2.0,2.0,3.0,3.0
6028,2.0,12.724,4.0,5.0,4.0,4.0,4.0
6029,1.0,14.403,1.0,2.0,2.0,3.0,5.0
6030,2.0,12.204,1.0,2.0,3.0,3.0,1.0
6031,1.0,12.42,2.0,1.0,5.0,2.0,5.0
6032,0.0,13.718,2.0,2.0,2.0,2.0,1.0
6033,2.0,11.246,2.0,2.0,2.0,3.0,2.0
6034,0.0,14.306,2.0,2.0,2.0,2.0,1.0
6035,1.0,11.187,4.0,3.0,1.0,1.0,2.0
6036,1.0,15.418,2.0,1.0,3.0,4.0,2.0
6037,2.0,12.117,1.0,2.0,2.0,2.0,2.0
6038,2.0,12.498,1.0,3.0,4.0,1.0,1.0
6039,0.0,14.142,2.0,2.0,2.0,3.0,2.0
6040,0.0,13.201,2.0,2.0,2.0,3.0,2.0
6041,2.0,13.22,2.0,1.0,1.0,1.0,1.0
6042,2.0,10.863,2.0,2.0,4.0,2.0,1.0
6043,2.0,14.111,2.0,2.0,1.0,2.0,2.0
6044,2.0,10.526,2.0,2.0,3.0,2.0,1.0
6045,1.0,13.354,1.0,2.0,2.0,2.0,2.0
6046,2.0,12.109,1.0,2.0,2.0,2.0,2.0
6047,0.0,13.573,1.0,1.0,2.0,2.0,1.0
6048,2.0,11.924,2.0,2.0,1.0,3.0,2.0
6049,0.0,13.668,1.0,2.0,2.0,5.0,2.0
6050,2.0,11.781,1.0,3.0,4.0,1.0,1.0
6051,0.0,12.73,2.0,2.0,1.0,1.0,3.0
6052,0.0,15.187,1.0,2.0,2.0,2.0,5.0
6053,1.0,12.945,2.0,3.0,2.0,3.0,2.0
6054,0.0,13.342,2.0,1.0,2.0,1.0,3.0
6055,0.0,13.091,2.0,2.0,2.0,1.0,5.0
6056,0.0,13.9,5.0,2.0,2.0,1.0,2.0
6057,1.0,12.6,2.0,5.0,2.0,2.0,1.0
6058,0.0,12.904,2.0,1.0,1.0,2.0,1.0
6059,0.0,11.834,2.0,1.0,2.0,3.0,2.0
6060,2.0,11.662,2.0,1.0,5.0,1.0,1.0
6061,2.0,12.674,2.0,1.0,2.0,4.0,3.0
6062,1.0,11.846,2.0,1.0,2.0,1.0,1.0
6063,0.0,12.943,2.0,2.0,2.0,3.0,2.0
6064,0.0,12.653,2.0,1.0,2.0,3.0,2.0
6065,1.0,11.299,3.0,2.0,2.0,2.0,2.0
6066,2.0,12.108,2.0,2.0,2.0,2.0,2.0
6067,1.0,11.777,2.0,1.0,4.0,2.0,5.0
6068,0.0,13.876,2.0,2.0,2.0,2.0,1.0
6069,2.0,12.093,2.0,2.0,2.0,3.0,3.0
6070,1.0,15.338,2.0,1.0,3.0,4.0,2.0
6071,0.0,11.856,1.0,3.0,1.0,1.0,2.0
6072,1.0,13.491,1.0,2.0,3.0,2.0,1.0
6073,0.0,12.93,1.0,2.0,2.0,1.0,4.0
6074,0.0,11.229,2.0,2.0,1.0,1.0,2.0
6075,0.0,13.753,2.0,2.0,1.0,1.0,3.0
6076,2.0,8.389,5.0,2.0,1.0,4.0,2.0
6077,0.0,14.152,1.0,2.0,2.0,2.0,3.0
6078,1.0,11.706,1.0,1.0,2.0,2.0,3.0
6079,0.0,12.326,1.0,1.0,2.0,2.0,1.0
6080,0.0,12.264,1.0,1.0,5.0,3.0,3.0
6081,1.0,11.431,2.0,1.0,2.0,1.0,2.0
6082,2.0,12.567,2.0,1.0,2.0,4.0,3.0
6083,2.0,11.4,3.0,1.0,2.0,2.0,2.0
6084,1.0,12.173,1.0,2.0,1.0,2.0,5.0
6085,0.0,13.507,2.0,2.0,2.0,1.0,1.0
6086,0.0,12.804,1.0,3.0,2.0,2.0,3.0
6087,2.0,10.803,2.0,2.0,3.0,2.0,1.0
6088,0.0,13.432,2.0,2.0,2.0,2.0,1.0
6089,1.0,11.933,2.0,1.0,2.0,1.0,2.0
6090,2.0,11.996,1.0,3.0,3.0,1.0,1.0
6091,0.0,15.232,2.0,1.0,1.0,2.0,3.0
6092,1.0,11.937,2.0,3.0,3.0,2.0,1.0
6093,1.0,13.218,2.0,1.0,2.0,2.0,1.0
6094,1.0,11.757,2.0,1.0,2.0,1.0,2.0
6095,0.0,12.621,1.0,2.0,2.0,1.0,4.0
6096,1.0,11.417,3.0,2.0,2.0,2.0,3.0
6097,2.0,12.342,2.0,2.0,2.0,2.0,2.0
6098,2.0,13.947,1.0,2.0,2.0,2.0,2.0
6099,2.0,12.131,3.0,2.0,2.0,4.0,2.0
6100,0.0,13.39,2.0,2.0,2.0,1.0,1.0
6101,0.0,14.297,5.0,2.0,2.0,2.0,3.0
6102,1.0,11.886,1.0,2.0,5.0,1.0,2.0
6103,2.0,12.399,4.0,2.0,1.0,1.0,1.0
6104,0.0,13.172,1.0,2.0,2.0,3.0,2.0
6105,0.0,12.089,2.0,2.0,3.0,1.0,2.0
6106,1.0,14.837,2.0,2.0,3.0,1.0,1.0
6107,2.0,14.715,1.0,2.0,2.0,1.0,2.0
6108,2.0,12.31,1.0,1.0,2.0,2.0,1.0
